match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth,ace_diff,double_diff,unf_diff,net_diff,break_won_diff,break_missed_diff,ace_diff_cumsum,double_diff_cumsum,unf_diff_cumsum,net_diff_cumsum,break_won_diff_cumsum,break_missed_diff_cumsum
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0134027777777778,1,6,33,0,0,2,3,AD,40,2,1,1,16,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10.067,6.786,2,103,C,NCTL,ND,0,0,-1,0,1,0,-2,-2,-6,0,0,1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0138657407407407,1,7,34,0,0,3,3,0,0,1,1,2,16,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.953,8.151,2,91,BW,NCTL,D,0,0,1,0,0,0,-2,-2,-5,0,0,1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0141319444444444,1,7,35,0,0,3,3,0,15,1,1,2,16,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.021,13.57,2,104,W,CTL,D,0,0,1,0,0,0,-2,-2,-4,0,0,1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0144212962962963,1,7,36,0,0,3,3,0,30,1,2,2,16,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.933,41.498,12,82,BC,NCTL,ND,0,0,1,0,0,0,-2,-2,-3,0,0,1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0150694444444444,1,7,37,0,0,3,3,0,40,1,1,1,17,20,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.489,25.131,7,99,BC,NCTL,ND,0,0,0,0,0,-1,-2,-2,-3,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0155671296296296,1,7,38,0,0,3,3,15,40,1,2,2,17,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.751,7.169,2,82,B,NCTL,ND,0,0,0,0,-1,0,-2,-2,-3,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.016712962962963,1,8,39,0,0,3,4,0,0,2,1,2,17,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.469,9.961,3,100,BC,CTL,ND,0,0,1,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0169328703703704,1,8,40,0,0,3,4,0,15,2,1,2,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.851,2.128,1,100,BW,NCTL,ND,0,0,0,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0171296296296296,1,8,41,0,0,3,4,0,30,2,1,2,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.565,6.785,1,108,W,CTL,ND,0,0,0,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.017337962962963,1,8,42,0,0,3,4,0,40,2,2,2,17,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.29,10.521,3,83,BW,NCTL,D,0,0,1,0,0,0,-2,-2,-1,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0178935185185185,1,9,43,0,0,3,5,0,0,1,1,1,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.138,48.531,11,99,BC,NCTL,D,0,0,0,0,0,0,-2,-2,-1,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0183564814814815,1,9,44,0,0,3,5,15,0,1,1,1,19,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.404,16.04,5,98,C,NCTL,ND,0,0,-1,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0186574074074074,1,9,45,0,0,3,5,30,0,1,1,2,19,26,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.602,17.308,4,98,W,CTL,ND,0,0,0,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0189583333333333,1,9,46,0,0,3,5,30,15,1,2,1,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.214,19.141,5,83,BC,CTL,ND,0,0,0,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0193865740740741,1,9,47,0,0,3,5,40,15,1,1,2,20,27,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.718,17.41,6,96,BW,NCTL,D,0,0,0,0,0,0,-2,-2,-2,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0197337962962963,1,9,48,0,0,3,5,40,30,1,1,2,20,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.708,16.76,4,101,BW,NCTL,ND,0,0,1,0,0,0,-2,-2,-1,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0200694444444444,1,9,49,0,0,3,5,40,40,1,1,2,20,29,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.081,27.638,6,93,W,CTL,ND,0,0,0,0,0,0,-2,-2,-1,0,-1,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0205902777777778,1,9,50,0,0,3,5,40,AD,1,1,2,20,30,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,8.151,9.283,2,101,C,CTL,ND,0,0,1,0,-1,0,-2,-2,0,0,-2,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.021875,2,1,51,0,0,3,6,0,0,2,2,2,20,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.305,12.957,3,77,BC,NCTL,D,0,0,1,0,0,0,0,0,1,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0222222222222222,2,1,52,0,1,0,0,0,15,2,1,2,20,32,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223,6.314,3,110,BC,NCTL,ND,0,0,0,0,0,0,0,0,1,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0224537037037037,2,1,53,0,1,0,0,0,30,2,2,1,21,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.15,16.52,4,87,BC,NCTL,ND,0,0,-1,0,0,0,0,0,0,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0228472222222222,2,1,54,0,1,0,0,15,30,2,1,2,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34,2.82,1,100,W,NCTL,ND,0,0,0,0,0,0,0,0,0,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0230555555555556,2,1,55,0,1,0,0,15,40,2,2,2,21,34,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.508,17.382,3,93,C,NCTL,D,0,0,1,0,0,0,0,0,1,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0237037037037037,2,2,56,0,1,0,1,0,0,1,1,1,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.457,17.146,3,102,C,CTL,ND,0,0,0,0,0,0,0,0,1,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0240046296296296,2,2,57,0,1,0,1,15,0,1,1,2,22,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.385,30.553,10,99,C,NCTL,ND,0,0,1,0,0,0,0,0,2,0,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0243981481481481,2,2,58,0,1,0,1,15,15,1,1,1,23,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.393,22.515,3,106,C,NCTL,ND,0,0,0,1,0,0,0,0,2,1,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0247222222222222,2,2,59,0,1,0,1,30,15,1,1,2,23,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.335,46.681,12,101,BC,NCTL,ND,0,0,0,0,0,0,0,0,2,1,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0255092592592593,2,2,60,0,1,0,1,30,30,1,1,2,23,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.52,10.458,2,94,W,NCTL,ND,0,0,1,0,0,0,0,0,3,1,0,0
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0258564814814815,2,2,61,0,1,0,1,30,40,1,1,1,24,37,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,14.057,13.04,5,104,BW,NCTL,ND,0,0,0,1,0,-1,0,0,3,2,0,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0262152777777778,2,2,62,0,1,0,1,40,40,1,1,2,24,38,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.448,32.226,6,94,W,NCTL,D,0,0,0,0,0,0,0,0,3,2,0,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0266319444444444,2,2,63,0,1,0,1,40,AD,1,1,2,24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.725,14.884,4,100,C,NCTL,ND,0,0,0,0,-1,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.027025462962963,2,3,64,0,1,0,2,0,0,2,1,2,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.427,5.332,1,108,W,NCTL,ND,0,0,0,0,0,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0272222222222222,2,3,65,0,1,0,2,0,15,2,2,2,24,41,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.532,18.625,5,95,BC,NCTL,ND,0,0,0,0,0,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.027650462962963,2,3,66,0,1,0,2,0,30,2,1,2,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.638,9.762,1,107,C,NCTL,D,0,0,0,0,0,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0278703703703704,2,3,67,0,1,0,2,0,40,2,2,2,24,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,4.183,1,100,C,CTL,D,0,0,0,0,0,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0293981481481481,2,4,68,0,1,0,3,0,0,1,1,1,25,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.005,11.837,3,105,C,NCTL,ND,0,0,-1,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0296296296296296,2,4,69,0,1,0,3,15,0,1,1,1,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.504,6.064,1,100,W,CTL,ND,0,0,0,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0298726851851852,2,4,70,0,1,0,3,30,0,1,1,2,26,44,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.49,18.561,4,94,W,CTL,,0,0,0,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0301736111111111,2,4,71,0,1,0,3,30,15,1,1,1,27,44,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.91,45.194,7,106,W,CTL,D,0,0,0,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0305902777777778,2,4,72,0,1,0,3,40,15,1,1,2,27,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.472,14.809,4,105,BC,NCTL,ND,0,0,0,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0308912037037037,2,4,73,0,1,0,3,40,30,1,2,2,27,46,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.466,15.98,6,86,BC,NCTL,D,0,0,0,0,0,0,0,0,2,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0314467592592593,2,4,74,0,1,0,3,40,40,1,2,2,27,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.658,15.86,4,77,B,NCTL,D,0,0,1,0,0,0,0,0,3,2,-1,-1
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0319444444444444,2,4,75,0,1,0,3,40,AD,1,2,1,28,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,20.161,28.88,7,82,B,NCTL,ND,0,0,-1,0,0,-1,0,0,2,2,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0324768518518519,2,4,76,0,1,0,3,40,40,1,2,2,28,48,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.718,37.662,8,83,B,CTL,ND,0,0,0,0,0,0,0,0,2,2,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0330671296296296,2,4,77,0,1,0,3,40,AD,1,1,1,29,48,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,28.875,30.455,7,107,W,CTL,D,0,0,-1,0,0,-1,0,0,1,2,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0335185185185185,2,4,78,0,1,0,3,40,40,1,1,1,30,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.373,14.669,3,88,BW,NCTL,D,0,0,-1,0,0,0,0,0,0,2,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.033900462962963,2,4,79,0,1,0,3,AD,40,1,2,2,30,49,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.997,3.406,2,80,BC,NCTL,D,0,0,0,0,0,0,0,0,0,2,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0342824074074074,2,4,80,0,1,0,3,40,40,1,1,2,30,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.446,31.772,8,107,C,NCTL,ND,0,0,1,0,0,0,0,0,1,2,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0347222222222222,2,4,81,0,1,0,3,40,AD,1,2,1,31,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.758,3.25,1,79,BC,NCTL,,0,0,-1,0,0,-1,0,0,0,2,-1,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0352314814814815,2,4,82,0,1,0,3,40,40,1,1,2,31,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.71,12.908,2,94,W,CTL,D,0,0,1,0,0,0,0,0,1,2,-1,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0355208333333333,2,4,83,0,1,0,3,40,AD,1,2,2,31,52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,18.845,22.914,6,77,B,NCTL,ND,0,0,1,0,-1,0,0,0,2,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0361111111111111,2,5,84,0,1,0,4,0,0,2,1,2,31,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.826,4.776,1,108,W,CTL,ND,0,0,0,0,0,0,0,0,2,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0363194444444444,2,5,85,0,1,0,4,0,15,2,2,2,31,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.893,14.363,3,90,B,NCTL,ND,0,0,1,0,0,0,0,0,3,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0368287037037037,2,5,86,0,1,0,4,0,30,2,1,2,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458,4.819,1,113,W,NCTL,D,0,0,0,0,0,0,0,0,3,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0370601851851852,2,5,87,0,1,0,4,0,40,2,1,1,32,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,4.946,2,101,BW,NCTL,D,0,0,0,0,0,0,0,0,3,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0372685185185185,2,5,88,0,1,0,4,15,40,2,2,1,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.292,43.457,10,71,C,NCTL,ND,0,0,0,0,0,0,0,0,3,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0378587962962963,2,5,89,0,1,0,4,30,40,2,2,1,34,55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.662,0.997,0,0,W,CTL,,0,-1,-1,0,0,0,0,-1,2,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0381828703703704,2,5,90,0,1,0,4,40,40,2,2,2,34,56,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.911,44.949,13,91,C,NCTL,ND,0,0,0,0,0,0,0,-1,2,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0387847222222222,2,5,91,0,1,0,4,40,AD,2,2,1,35,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.444,7.089,2,92,BC,NCTL,D,0,0,-1,0,0,0,0,-1,1,2,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0391550925925926,2,5,92,0,1,0,4,40,40,2,1,2,35,57,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.763,15.536,5,105,C,NCTL,ND,0,0,0,-1,0,0,0,-1,1,1,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0394791666666667,2,5,93,0,1,0,4,40,AD,2,2,1,36,57,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.28,1.567,0,0,B,CTL,,0,-1,-1,0,0,0,0,-2,0,1,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0398148148148148,2,5,94,0,1,0,4,40,40,2,2,1,37,57,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93,34.239,8,80,C,NCTL,D,0,0,0,0,0,0,0,-2,0,1,-2,-4
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0402777777777778,2,5,95,0,1,0,4,AD,40,2,1,2,37,58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.651,1.208,1,96,W,CTL,,-1,0,0,0,0,1,-1,-2,0,1,-2,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0405092592592593,2,5,96,0,1,0,4,40,40,2,2,1,38,58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,43.117,33.801,10,76,BC,NCTL,ND,0,0,0,1,0,0,-1,-2,0,2,-2,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0413425925925926,2,5,97,0,1,0,4,AD,40,2,1,1,39,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,20.929,15.396,4,106,BC,CTL,ND,0,0,-1,0,1,0,-1,-2,-1,2,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0426388888888889,2,6,98,0,1,1,4,0,0,1,1,1,40,58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.584,19.45,5,90,W,NCTL,ND,0,0,0,1,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.042962962962963,2,6,99,0,1,1,4,15,0,1,1,1,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.021,4.574,1,99,C,NCTL,D,0,0,0,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0432060185185185,2,6,100,0,1,1,4,30,0,1,1,1,42,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.955,31.869,9,94,W,CTL,ND,0,0,0,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0436574074074074,2,6,101,0,1,1,4,40,0,1,1,1,43,58,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.042,11.139,3,104,BW,NCTL,ND,0,0,0,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0439930555555556,2,7,102,0,1,2,4,0,0,2,1,1,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.472,24.318,6,104,BC,NCTL,D,0,0,0,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0444444444444444,2,7,103,0,1,2,4,15,0,2,2,1,45,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.357,6.467,2,92,BC,NCTL,ND,0,0,-1,0,0,0,-1,-2,-2,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0447916666666667,2,7,104,0,1,2,4,30,0,2,1,2,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.782,9.136,1,106,C,NCTL,ND,0,0,0,0,0,0,-1,-2,-2,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0451967592592593,2,7,105,0,1,2,4,30,15,2,1,2,45,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.57,18.371,5,101,W,CTL,D,0,0,1,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0454861111111111,2,7,106,0,1,2,4,30,30,2,1,1,46,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.315,18.999,4,111,BW,CTL,ND,0,0,0,0,0,0,-1,-2,-1,3,-1,-3
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0458217592592593,2,7,107,0,1,2,4,40,30,2,1,2,46,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,61.845,38.561,11,111,C,NCTL,ND,0,0,0,0,0,1,-1,-2,-1,3,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0462731481481481,2,7,108,0,1,2,4,40,40,2,1,2,46,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.424,34.27,9,102,BC,NCTL,ND,0,0,1,0,0,0,-1,-2,0,3,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0467708333333333,2,7,109,0,1,2,4,40,AD,2,2,1,47,62,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.43,1.805,0,0,BC,CTL,,0,-1,-1,0,0,0,-1,-3,-1,3,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0471180555555556,2,7,110,0,1,2,4,40,40,2,1,1,48,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.164,12.392,4,108,C,NCTL,ND,0,0,-1,0,0,0,-1,-3,-2,3,-1,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0474537037037037,2,7,111,0,1,2,4,AD,40,2,1,1,49,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11.047,5.861,2,97,W,NCTL,ND,0,0,-1,0,1,0,-1,-3,-3,3,0,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0486689814814815,2,8,112,0,1,3,4,0,0,1,1,1,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709,2.931,1,108,BC,NCTL,ND,0,0,0,0,0,0,-1,-3,-3,3,0,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0489467592592593,2,8,113,0,1,3,4,15,0,1,2,2,50,63,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.961,5.158,0,0,B,CTL,ND,0,1,1,0,0,0,-1,-2,-2,3,0,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0493171296296296,2,8,114,0,1,3,4,15,15,1,1,2,50,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.16,19.474,4,91,BW,NCTL,ND,0,0,1,0,0,0,-1,-2,-1,3,0,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0496412037037037,2,8,115,0,1,3,4,15,30,1,1,2,50,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.44,17.022,4,100,BC,CTL,ND,0,0,0,0,0,0,-1,-2,-1,3,0,-2
2023-wimbledon-2601,Elina Svitolina,Marketa Vondrousova,0.0499884259259259,2,8,116,0,1,3,4,15,40,1,1,2,50,66,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14.74,19.017,4,102,C,NCTL,D,0,0,1,0,-1,0,-1,-2,0,3,-1,-2
